Alignment ID	Average Rt(min)	Average Mz	Adduct type	Fill %	S/N average	MS1 isotopic spectrum	MS/MS spectrum	NC	NC	NC	NC	NC	NC	NC	UC	UC	UC	UC	UC	UC	UC	CS	CS	CS	CS	CS	CS	CS
79	9.773	61.98707	[M-H]-	0.048	8.22	61.98707:33742 62.99042:33 63.99378:0		0.00044541	8.44997E-05	9.81781E-05	0.000542244	0.000520241	0.000414034	0.000518898	8.79855E-05	0.000444395	0.000495032	7.05135E-05	0.000416244	7.54252E-05	9.39819E-05	0.000471788	0.000711807	0.00025276	0.00057537	7.0015E-05	0.000207974	0.000124741
80	10.052	61.98711	[M-H]-	0.048	4.17	61.98711:34542 62.99046:0 63.99382:285		0.000316954	0.000194294	0.00030127	0.000420121	0.000265174	0.000240366	0.000269917	0.000370235	0.000881822	0.000658233	0.000415745	0.00075731	5.56266E-05	6.06345E-05	0.000111593	0.000449299	0.00053643	0.000160908	5.3134E-05	6.81513E-05	5.48244E-05
81	7.617	61.98724	[M-H]-	0.016	4.9	61.98724:19746 62.99059:0 63.99395:0		0.000372367	0.000253859	0.000290889	0.000181372	0.000343138	0.000188108	0.000145504	0.000136017	0.000373693	0.000326093	0.000204822	0.000323852	0.000157728	0.000325993	0.000113144	0.000916986	0.000587444	0.000525965	0.000259051	0.000197817	0.000551774
82	17.073	61.98792	[M-H]-	0.016	14.58	61.98792:27160 62.99127:0 63.99463:0		0.000775726	0.000879165	0.000811536	0.000819153	0.000899256	0.000675495	0.000584392	0.000697275	0.000694367	0.000641961	0.00077583	0.000890916	0.000673553	0.00079216	0.000779735	0.001070982	0.000891604	0.00124599	0.000719573	0.000843403	0.001310312
83	18.335	61.98803	[M-H]-	0.048	17.54	61.98803:65885 62.99138:218 63.99474:0		0.000952387	0.000858867	0.001037983	0.000681465	0.000493456	0.00059724	0.000804337	0.000892005	0.001089651	0.000879823	0.000945503	0.001125768	0.000997619	0.001026927	0.001166816	0.00110122	0.00149259	0.001538209	0.000846243	0.001386341	0.001359576
84	20.368	61.98813	[M-H]-	0.095	115.25	61.98813:487892 62.99148:0 63.99484:0		0.008885294	0.007849329	0.009392533	0.008470465	0.005105664	0.014719844	0.008884217	0.01075398	0.012125564	0.010264024	0.008107232	0.007027508	0.006727151	0.015349935	0.011607302	0.019109614	0.00778346	0.004906126	0.005094425	0.014476724	0.005007447
85	17.781	62.42253	[M-H]-	0.746	180.26	62.42253:4152 63.42588:0 64.42924:0		4.59196E-05	1.22528E-05	4.39369E-05	2.25578E-05	3.2335E-05	2.14799E-05	4.35478E-05	1.42846E-05	3.55841E-06	2.59328E-05	1.26322E-05	1.15039E-05	1.80312E-05	1.24911E-05	1.15664E-05	1.4407E-05	2.11331E-05	2.01051E-05	3.20941E-05	2.15994E-05	2.30236E-05
86	17.781	62.59829	[M-H]-	0.857	338.49	62.59829:9295 63.60164:0 64.605:0		2.90756E-05	4.20172E-05	6.43306E-05	4.66728E-05	5.5837E-05	7.29806E-05	5.00922E-05	1.42164E-05	1.18553E-05	3.08612E-05	1.57909E-05	6.89523E-06	3.91613E-05	1.5811E-05	1.93158E-05	3.54629E-05	4.9296E-05	3.65652E-05	7.61691E-05	3.0598E-05	2.76092E-05
87	17.783	62.77227	[M-H]-	0.333	197.85	62.77227:2938 63.77562:0 64.77898:0		9.21454E-06	1.34654E-05	2.04699E-05	8.45839E-06	1.61545E-05	3.22212E-05	9.79383E-06	9.50294E-06	2.94364E-06	2.39098E-05	8.42226E-06	8.04486E-06	1.80171E-05	2.26951E-06	5.78854E-06	1.20023E-05	1.17421E-05	0	1.13233E-05	1.08266E-05	2.30287E-06
88	17.777	62.96052	[M-H]-	0.016	38.54	62.96052:1062 63.96387:0 64.96723:0		3.07151E-06	5.41499E-06	0	2.82051E-06	2.94869E-06	0	2.18146E-06	4.74754E-06	0	1.99432E-06	4.21229E-06	0	2.12145E-06	0	9.38797E-07	7.20873E-06	2.3536E-06	0	1.52829E-06	0	0
89	21.872	62.98234	[M-H]-	0.016	65.62	62.98234:1302 63.98569:3349 64.98905:0		1.13915E-05	8.53071E-06	1.5006E-05	1.20043E-05	1.11492E-05	2.4406E-06	3.79062E-06	1.14271E-05	1.40148E-05	1.49971E-05	5.72779E-06	5.44293E-06	1.22435E-05	4.85136E-06	5.25513E-06	2.38338E-05	1.76092E-05	1.20905E-05	1.41516E-05	1.05974E-05	2.06021E-05
90	21.471	62.98705	[M-H]-	0.016	65	62.98705:1831 63.9904:731 64.99376:0		5.36069E-06	7.50715E-06	8.28083E-06	1.06129E-05	1.29398E-05	7.40624E-06	1.21669E-05	1.3582E-05	1.32229E-05	1.1271E-05	1.40062E-05	9.54548E-06	9.90167E-06	1.43778E-05	7.39303E-06	1.67012E-05	1.55333E-05	1.38753E-05	2.47354E-05	5.24087E-06	1.41505E-05
91	23.448	63.99115	[M-H]-	0.016	43.89	63.99115:1514 64.9945:0 65.99786:530		8.80977E-07	9.6053E-08	2.57087E-06	6.25389E-08	5.80655E-07	3.58834E-07	1.77199E-07	7.26156E-07	7.16371E-07	7.91992E-07	1.0815E-06	5.46837E-07	5.25792E-06	1.97228E-06	0	0	0	0	0	0	0
92	23.139	65.99576	[M-H]-	0.048	76.82	65.99576:1218 66.99911:0 68.00247:136		1.48269E-05	1.46031E-05	1.20574E-05	1.41338E-05	2.13577E-05	1.47571E-05	1.37377E-05	1.37524E-05	1.75472E-05	8.59719E-06	1.50018E-05	1.03441E-05	4.31323E-07	6.80853E-06	3.66984E-07	1.31928E-06	0	4.0283E-07	0	0	0
93	23.327	66.95535	[M-H2O-H]-	0.127	330.62	66.95535:2129 67.9587:0 68.96206:0		3.279E-06	1.2637E-06	6.21582E-06	3.818E-06	2.16367E-05	1.9261E-07	2.83279E-06	1.02003E-05	1.84798E-05	2.00381E-05	5.66977E-06	3.48958E-06	8.81399E-07	3.75313E-07	0	9.72378E-08	0	1.70643E-07	0	0	0
94	23.127	66.95654	[M-H2O-H]-	0.079	330.47	66.95654:2386 67.95989:0 68.96325:488		3.63956E-07	7.80431E-08	5.84855E-06	2.73295E-06	5.31348E-06	1.13455E-07	5.89066E-07	1.86127E-07	1.40148E-06	4.55781E-06	1.94949E-07	1.56421E-06	1.01736E-06	1.7884E-07	3.40954E-06	1.10509E-05	0	2.19598E-06	0	0	0
95	23.563	66.95719	[M-H2O-H]-	0.016	226.32	66.95719:1312 67.96054:0 68.9639:1136		5.44233E-08	1.50083E-08	2.42535E-07	8.13006E-08	5.19021E-08	1.13455E-06	9.57831E-09	5.50515E-08	8.64856E-07	2.64733E-07	1.16041E-08	8.90199E-08	2.34415E-08	0	0	0	0	0	0	0	0
96	23.438	66.95805	[M-H]-	0.032	267.28	66.95805:1355 67.9614:0 68.96476:0		4.08175E-08	1.14063E-07	2.07887E-07	8.44275E-08	1.13536E-07	1.9261E-07	1.96355E-07	1.88748E-07	3.33438E-07	4.36809E-07	7.19455E-08	1.0428E-07	3.00051E-07	3.75313E-07	0	0	0	0	0	0	0
97	3.16	68.99252	[M-H]-	0.016	50.61	68.99252:2285 69.99587:0 70.99923:0		1.68746E-05	1.37026E-05	2.62284E-06	8.66164E-07	1.06724E-06	2.38256E-06	9.8944E-06	1.07482E-06	3.31875E-06	1.58178E-06	8.26213E-07	3.35732E-07	1.44634E-06	7.98485E-07	2.33953E-05	1.03282E-06	1.68152E-06	1.8463E-07	2.40573E-06	6.1798E-08	3.95174E-06
98	3.572	68.99258	[M-H]-	0.016	83.82	68.99258:3755 69.99593:54 70.99929:0		2.12591E-06	1.60589E-06	2.74411E-06	9.91242E-07	1.97228E-06	6.56984E-07	1.48703E-06	3.25066E-07	2.68314E-07	2.02962E-07	3.31878E-07	3.50993E-07	4.92271E-08	1.23425E-07	9.92565E-06	3.12738E-07	1.55696E-07	3.1611E-07	3.66312E-07	3.05003E-07	1.51505E-07
99	3.839	68.99258	[M-H]-	0.016	47.94	68.99258:2151 69.99593:59 70.99929:0		1.94903E-06	1.23368E-06	1.09834E-06	6.72293E-07	7.00679E-07	5.56721E-07	1.15658E-06	3.72253E-07	3.95958E-07	6.83893E-08	1.6942E-07	6.10422E-08	8.43892E-08	1.15868E-07	1.32285E-06	1.47171E-07	6.48733E-08	8.39229E-08	5.28171E-08	6.1798E-08	3.61086E-07
100	22.964	68.99264	[M-H]-	0.016	537.76	68.99264:41311 69.99599:245 70.99935:0		3.67357E-07	4.29237E-07	3.11831E-07	7.94244E-07	1.41758E-06	1.79417E-06	3.25663E-07	4.58239E-06	1.48484E-07	4.1916E-08	4.36315E-07	2.6706E-07	7.03244E-08	1.83878E-07	8.38517E-07	4.36256E-07	0	9.76303E-07	0	0	0
101	1.579	68.99265	[M-H]-	0.016	70.39	68.99265:3151 69.996:37 70.99936:0		5.79608E-06	6.41454E-06	1.78436E-06	1.90744E-06	1.36243E-06	3.78887E-06	1.95398E-06	1.88486E-06	2.5607E-06	1.5906E-06	1.24164E-06	9.61415E-07	2.602E-07	1.4937E-06	4.44969E-05	1.05648E-06	6.74683E-07	5.70676E-07	3.74831E-07	8.91088E-07	4.36838E-07
102	22.144	68.99267	[M-H]-	0.032	126.24	68.99267:8614 69.99602:195 70.99938:0		1.17248E-05	2.58143E-07	1.87098E-07	2.87679E-07	2.88706E-07	3.98412E-07	2.63404E-08	1.12725E-07	2.08399E-08	6.39771E-08	3.48123E-08	1.14454E-07	2.81297E-08	7.30475E-08	1.79225E-07	8.40975E-08	0	3.94438E-07	0	0	0
103	12.129	68.99268	[M-H]-	0.032	46.05	68.99268:3504 69.99603:39 70.99939:0		1.70073E-06	1.71395E-06	1.5349E-06	1.25703E-06	8.06105E-06	9.47217E-07	2.04976E-06	5.66244E-07	8.20571E-07	3.75038E-07	1.87987E-07	4.34926E-07	4.78206E-07	6.42314E-07	2.79506E-07	1.38235E-06	1.8943E-07	6.57396E-07	2.21491E-07	5.84091E-07	1.76755E-07
104	2.798	68.99269	[M-H]-	0.032	32.71	68.99269:3684 69.99604:40 70.9994:0		1.25514E-06	5.55307E-06	6.73554E-06	6.25389E-07	2.54969E-06	1.03165E-06	4.49702E-06	3.98468E-07	1.37804E-06	8.62587E-07	2.50649E-07	7.98636E-07	1.10409E-06	1.39042E-06	1.58337E-05	1.99732E-07	3.50316E-07	7.27332E-08	3.25422E-07	3.60821E-07	4.46938E-07
105	7.517	68.99272	[M-H]-	0.032	26.49	68.99272:3638 69.99607:100 70.99943:0		1.12928E-06	8.22454E-07	4.01568E-06	7.69229E-07	1.52463E-06	3.90496E-07	1.42693E-05	7.26156E-07	1.12014E-07	7.589E-07	2.39045E-07	1.39888E-07	4.28979E-07	4.38285E-07	1.4594E-06	3.78439E-07	4.17784E-07	8.67204E-08	2.50455E-07	3.06997E-07	6.5652E-08
106	4.947	68.9928	[M-H]-	0.048	77.87	68.9928:5290 69.99615:230 70.99951:0	41.99606:3 68.98145:3 68.98822:3 68.99331:3 68.99416:3 68.995:3 68.99754:3 68.99839:3 69.00517:3	1.24153E-06	5.62511E-06	8.35013E-07	4.9093E-07	2.04689E-06	4.77566E-07	9.08503E-06	1.05909E-06	2.63104E-07	1.45603E-07	2.90103E-07	7.37593E-08	8.90775E-08	9.82363E-08	4.34194E-06	1.76079E-07	4.54113E-07	5.03538E-08	4.88984E-07	4.36573E-07	4.34313E-07
107	21.184	68.9929	[M-H]-	0.016	3199.31	68.9929:117174 69.99625:2275 70.99961:0		1.14765E-05	2.41003E-05	1.04325E-05	2.0222E-05	1.54279E-05	3.84612E-05	8.87191E-06	6.71104E-06	1.17459E-05	2.42473E-05	9.37844E-06	1.7776E-05	4.39527E-06	9.79844E-07	7.20527E-06	4.66741E-06	6.76499E-06	4.86753E-06	1.47206E-06	2.04133E-06	3.4947E-06
108	10.33	68.99291	[M-H]-	0.032	364.74	68.99291:24846 69.99626:288 70.99962:0		1.09867E-06	1.06859E-06	1.51411E-06	6.41024E-07	3.34444E-05	4.20839E-06	1.34096E-06	1.4261E-06	1.63072E-06	1.05672E-06	3.50444E-07	3.50993E-07	1.38305E-07	1.56171E-07	4.86468E-07	1.60311E-07	3.19177E-07	8.95178E-08	1.24376E-07	1.85394E-07	2.52508E-07
109	25.949	68.99296	[M-H]-	0.032	368.46	68.99296:25413 69.99631:217 70.99967:0	68.99173:6	0	0	0	0	0	5.9023E-06	0	0	0	0	0.000217104	0	0	0	0	0	0	0	5.96322E-08	0	0
110	9.403	68.99301	[M-H]-	0.063	105.88	68.99301:7339 69.99636:69 70.99972:0		1.39119E-06	1.65992E-06	1.31315E-06	3.06441E-07	1.89767E-06	8.89171E-07	1.75044E-06	1.17968E-07	5.49652E-07	2.20611E-07	2.43686E-07	3.53536E-07	7.50127E-07	1.23425E-07	7.4037E-07	2.70689E-07	1.29747E-07	1.56656E-07	6.98549E-08	2.41212E-07	4.38353E-06
111	13.957	68.99305	[M-H]-	0.016	241.18	68.99305:6548 69.9964:0 70.99976:0		2.64837E-05	8.71081E-06	1.38591E-05	1.26078E-05	2.14226E-05	2.68836E-05	4.21925E-05	9.74674E-06	1.2009E-06	5.59027E-06	1.86362E-06	2.03474E-07	2.87392E-06	1.77833E-06	6.60145E-06	3.78702E-06	7.81075E-07	1.28682E-06	2.88961E-06	2.67924E-06	6.1632E-05
112	10.617	68.99307	[M-H]-	0.016	505.96	68.99307:13568 69.99642:100 70.99978:0		1.14629E-06	9.65333E-06	7.36613E-06	1.46341E-06	1.02993E-05	8.32443E-06	1.04452E-05	2.84695E-06	3.31094E-06	7.96404E-07	1.58976E-06	1.09622E-06	1.16738E-06	6.02012E-07	1.02414E-06	1.42703E-06	9.60125E-08	2.76946E-07	2.9305E-07	2.01342E-07	0.00010803
113	1.959	68.99329	[M-H]-	0.016	38.02	68.99329:1972 69.99664:0 71:64		8.74174E-06	1.04758E-06	1.09834E-06	7.85801E-06	7.11384E-06	1.64906E-06	1.2356E-06	2.83122E-07	1.83131E-06	6.30946E-07	3.27236E-07	4.88592E-06	9.44691E-07	4.83625E-07	1.94352E-05	1.70035E-06	1.41683E-06	4.11222E-07	3.62905E-07	5.86084E-07	2.19682E-07
114	2.547	68.99338	[M-H]-	0.016	32.05	68.99338:1455 69.99673:0 71.00009:0		6.79611E-06	6.43255E-06	1.05711E-05	1.58223E-06	8.2719E-07	6.4643E-07	5.05974E-06	3.23231E-06	1.90164E-07	1.15821E-06	4.13106E-07	1.61762E-06	9.14217E-08	3.02266E-07	3.34062E-05	2.03148E-06	2.1019E-07	1.9582E-07	3.11791E-07	4.12651E-07	3.5048E-06
115	4.704	68.99338	[M-H]-	0.032	28.68	68.99338:2072 69.99673:0 71.00009:0		6.32671E-07	7.86434E-07	7.58788E-07	4.69042E-07	4.86582E-07	5.83106E-07	8.64443E-07	2.30692E-07	1.64114E-07	2.0958E-07	3.80615E-07	6.61291E-08	1.6409E-07	2.79596E-07	8.85456E-07	1.86591E-07	2.20569E-07	3.9164E-08	5.53728E-07	2.19283E-08	3.2826E-08
116	15.581	68.99338	[M-H]-	0.016	26.16	68.99338:5911 69.99673:33 71.00009:33		5.01374E-06	3.41288E-06	1.63884E-06	1.69793E-06	4.14568E-06	4.48543E-06	2.24133E-05	1.8167E-06	1.00032E-06	1.47147E-06	7.44984E-07	2.02457E-06	1.60808E-06	2.27707E-06	7.29701E-07	1.1432E-06	1.81126E-06	3.90242E-06	3.04976E-07	1.56289E-06	1.07316E-06
117	20.537	68.99339	[M-H]-	0.016	450.62	68.99339:19287 69.99674:496 71.0001:0		2.26741E-05	3.50714E-05	1.24386E-05	1.00875E-05	7.9034E-05	3.47067E-05	2.16973E-05	6.16577E-06	1.0446E-05	1.80371E-05	1.62666E-05	2.27815E-05	1.32304E-05	3.09067E-06	5.40235E-06	1.13164E-05	4.28424E-06	2.70931E-05	0.000140686	3.74775E-06	4.93652E-06
118	2.193	68.99339	[M-H]-	0.016	128.35	68.99339:5754 69.99674:128 71.0001:0		4.60217E-06	1.0806E-06	2.06155E-06	8.16133E-07	1.3527E-06	2.05802E-06	1.3266E-06	5.34786E-07	3.98563E-07	4.30191E-07	4.94335E-07	2.11104E-07	7.50127E-08	3.602E-07	1.36339E-06	8.40975E-07	1.8424E-07	3.66463E-07	1.00523E-07	1.81407E-07	2.95434E-07
119	20.978	68.99342	[M-H]-	0.016	1448.05	68.99342:61162 69.99677:0 71.00013:0		1.23983E-05	2.02342E-05	6.30902E-05	1.46935E-05	0.000122411	0.000119484	2.56004E-05	8.53823E-06	2.68053E-05	8.29937E-06	9.6407E-06	9.38524E-06	6.32919E-06	1.03879E-05	9.60347E-06	1.29589E-05	9.57012E-06	2.7026E-05	0.000390916	6.03826E-06	2.10844E-06
120	0.538	68.99342	[M-H]-	0.048	35.25	68.99342:27036 69.99677:4372 71.00013:110		1.06806E-05	4.81166E-06	1.06022E-06	1.41338E-06	1.6706E-05	2.86276E-06	1.12976E-05	2.64772E-07	7.37211E-07	1.85313E-07	1.03045E-06	1.42534E-05	7.19653E-07	5.55161E-06	7.10563E-05	5.94202E-06	3.16582E-07	3.16389E-06	8.524E-06	3.10984E-06	1.63372E-06
121	6.211	68.99345	[M-H]-	0.016	34.41	68.99345:2698 69.9968:0 71.00016:0		1.6361E-06	1.55186E-06	1.82941E-06	1.79799E-06	1.53111E-06	9.0764E-07	1.72889E-06	3.1458E-07	1.97979E-07	9.26564E-08	2.46007E-07	1.32258E-07	1.28928E-07	2.54407E-07	5.65412E-07	1.2089E-07	9.08227E-08	3.63666E-08	7.83738E-08	1.79414E-08	1.51505E-07
122	21.728	68.99345	[M-H]-	0.016	150.17	68.99345:20511 69.9968:0 71.00016:0		3.10893E-05	2.36981E-05	1.23173E-05	2.36835E-05	2.28402E-05	2.84271E-05	2.36584E-05	1.71839E-05	7.76807E-06	1.05628E-05	1.82509E-05	6.68921E-06	1.01033E-05	2.91182E-06	2.62863E-06	3.98149E-06	1.2178E-05	2.58343E-05	5.08237E-06	3.12379E-06	4.54009E-06
123	21.487	68.99347	[M-H]-	0.032	1086.48	68.99347:75678 69.99682:1396 71.00018:0		3.046E-05	1.72655E-05	1.45313E-05	3.93464E-05	5.28234E-05	0.00038567	1.3345E-05	8.70076E-06	1.43118E-05	2.17522E-06	4.38403E-06	6.71973E-06	3.65921E-06	1.1209E-06	7.70881E-06	5.67921E-06	1.13814E-05	2.25109E-05	0.000472618	1.04419E-05	8.41103E-06
124	8.637	68.99348	[M-H]-	0.016	13.47	68.99348:2879 69.99683:20 71.00019:0		9.14991E-07	1.10161E-06	1.63191E-06	9.56845E-07	3.66883E-06	6.2796E-07	5.62726E-06	2.9623E-07	3.46463E-07	2.44878E-07	2.41366E-07	2.13648E-07	1.26584E-07	2.49369E-07	7.97978E-07	2.2864E-07	2.30949E-07	1.17492E-07	5.62247E-08	1.49511E-07	2.14631E-07
125	11.979	68.99349	[M-H]-	0.016	61.07	68.99349:2375 69.99684:0 71.0002:0		2.31639E-06	2.33829E-06	1.12952E-06	1.39149E-06	1.38189E-06	2.97358E-06	5.4764E-06	1.16133E-06	1.30249E-06	3.0731E-06	6.86963E-07	7.45224E-07	9.58755E-07	2.61963E-07	1.34419E-06	1.23518E-07	3.34746E-07	7.16142E-07	6.64473E-08	3.81752E-06	1.23729E-07
126	15.885	68.99352	[M-H]-	0.016	45.26	68.99352:1845 69.99687:0 71.00023:0		1.2218E-05	7.39008E-06	1.80792E-05	1.0197E-05	1.90773E-05	2.89416E-05	1.74661E-05	9.65237E-06	2.75347E-06	5.78661E-06	9.82404E-06	4.13052E-06	7.03478E-06	7.4584E-06	5.78E-06	5.70024E-06	5.13537E-06	9.34342E-06	4.09929E-06	2.37623E-06	4.93652E-06
127	23.068	68.99355	[M-H]-	0.016	212.56	68.99355:17137 69.9969:583 71.00026:0		4.13277E-06	3.51194E-07	3.83898E-06	8.09879E-07	1.60248E-06	1.62267E-06	3.90316E-07	1.58601E-06	2.65709E-07	4.1916E-08	8.44779E-07	4.5273E-07	1.03142E-07	6.67503E-07	2.4174E-06	3.72394E-06	0	2.9373E-06	0	0	0
128	7.141	68.99362	[M-H]-	0.016	60.64	68.99362:2212 69.99697:0 71.00033:0		1.6293E-06	9.57529E-07	1.5349E-06	5.15946E-07	6.97435E-07	6.07908E-06	1.06798E-06	1.73019E-07	1.25039E-07	1.65458E-07	1.27645E-07	7.88462E-08	1.75811E-07	3.29973E-07	3.54183E-07	1.23518E-07	6.22784E-08	1.11897E-07	8.34851E-08	1.06253E-06	6.06018E-08
129	14.238	68.99369	[M-H]-	0.016	43.6	68.99369:5016 69.99704:0 71.0004:0		3.39125E-06	2.57842E-06	1.63191E-06	5.90993E-07	2.63857E-05	1.07914E-06	2.04018E-06	6.94698E-07	1.18527E-06	5.64763E-07	5.98772E-07	1.28697E-06	1.30569E-06	1.4282E-06	1.46794E-06	7.20085E-07	3.9443E-07	9.79101E-07	2.1638E-07	2.47192E-07	1.81805E-07
130	17.65	68.9937	[M-H]-	0.016	59.16	68.9937:3072 69.99705:0 71.00041:0		2.74123E-05	3.0863E-05	2.3758E-05	2.15009E-05	1.8276E-05	1.53138E-05	2.62326E-05	1.87516E-05	1.33558E-05	1.01547E-05	5.93898E-06	1.78879E-05	8.43892E-06	1.06901E-05	1.01091E-05	1.07724E-05	9.20423E-06	1.43956E-05	7.20528E-06	6.34327E-06	1.41126E-05
131	8.143	68.99371	[M-H]-	0.032	59.07	68.99371:3740 69.99706:31 71.00042:0		1.1633E-06	5.67313E-07	1.65963E-06	4.59661E-07	1.30728E-06	6.22683E-07	2.38021E-06	3.87982E-07	5.93937E-07	1.65458E-07	6.73039E-08	2.36539E-07	1.40649E-07	2.59445E-07	6.67826E-07	1.78707E-07	5.96835E-08	6.15435E-08	6.30398E-08	9.17003E-08	1.84331E-07
132	25.711	68.9938	[M-H]-	0.032	921.92	68.9938:51611 69.99715:418 71.00051:0		0	0	0	9.83112E-06	0	6.82049E-06	0	0	0	0	0.000302633	0	0	0	0	0	0	0	7.15587E-08	0	0
133	6.11	68.99381	[M-H]-	0.016	21.14	68.99381:2366 69.99716:20 71.00052:0		2.02046E-06	1.17965E-06	1.23693E-06	4.47153E-07	5.72545E-06	5.69913E-07	1.20926E-06	2.20206E-07	2.83944E-07	1.25748E-07	9.97954E-08	9.41067E-08	1.10175E-07	3.40049E-07	6.76361E-07	1.83963E-07	9.86075E-08	5.87461E-08	5.96322E-08	3.58827E-08	5.55517E-08
134	22.759	68.99384	[M-H]-	0.016	108	68.99384:5293 69.99719:59 71.00055:0		3.36744E-07	1.59088E-07	4.36563E-07	9.91242E-06	3.95754E-07	1.35618E-06	6.94428E-08	3.09337E-07	2.73524E-07	3.52977E-08	8.35496E-08	1.60236E-07	8.67334E-08	1.00755E-07	4.11791E-07	8.67256E-08	0	1.59454E-07	0	0	0
135	7.977	68.99386	[M-H]-	0.016	133.26	68.99386:3602 69.99721:36 71.00057:0		3.0375E-06	2.62945E-06	1.30622E-06	5.56596E-07	2.85462E-06	2.43269E-06	5.20821E-06	6.8159E-07	1.87559E-07	4.08129E-07	4.75769E-07	2.13648E-07	2.15661E-07	1.71284E-07	3.28579E-07	2.47036E-07	9.86075E-08	2.99325E-07	6.30398E-08	1.04698E-05	2.46826E-05
136	1.83	68.99387	[M-3H]3-	0.048	63.78	68.99387:12866 69.99722:96 71.00058:397		1.40752E-05	5.60109E-06	1.08898E-05	8.87427E-06	0.000306274	6.17802E-05	6.78216E-05	2.50091E-06	2.50079E-06	2.93412E-06	1.26949E-06	4.88592E-06	9.37658E-08	1.79092E-06	1.15365E-05	2.91188E-06	1.5881E-06	2.10087E-06	2.72775E-06	4.30593E-07	7.14596E-07
137	12.635	68.99389	[M-H]-	0.048	59.79	68.99389:3767 69.99724:80 71.0006:0		1.69733E-06	1.59688E-06	1.49332E-06	1.21013E-06	3.11543E-05	3.1551E-05	6.51086E-06	4.90221E-07	3.69908E-07	5.78E-07	1.0026E-06	2.51799E-07	4.07881E-07	2.26699E-07	8.83323E-07	2.2864E-07	2.20569E-07	2.76946E-07	8.68927E-08	1.10439E-06	2.69628E-05
138	15.191	68.9939	[M-H]-	0.032	69.19	68.9939:3879 69.99725:98 71.00061:0		5.42872E-06	1.96729E-05	1.93959E-05	1.7711E-05	4.56804E-05	2.56118E-05	6.44501E-05	1.52624E-05	1.40383E-05	9.64509E-06	1.55866E-05	5.98468E-06	1.0476E-05	7.91684E-06	1.25351E-05	8.05497E-06	8.55809E-06	1.84938E-05	4.38212E-06	7.24831E-06	3.88205E-05
139	16.263	68.99397	[M-H]-	0.016	111.83	68.99397:3400 69.99732:53 71.00068:0		2.22591E-05	1.54045E-05	2.19355E-05	7.07315E-06	1.98363E-05	3.77673E-05	4.44027E-05	1.72705E-05	1.1514E-05	8.1295E-06	1.00097E-05	7.03512E-06	1.27686E-05	6.84883E-06	6.18326E-06	6.90651E-06	9.50005E-06	1.16569E-05	1.29078E-05	5.63757E-06	4.04441E-05
140	3.392	68.99398	[M-H]-	0.016	44.07	68.99398:1250 69.99733:0 71.00069:0		1.44222E-06	2.13418E-06	4.00875E-06	1.82926E-06	2.20908E-06	1.60948E-06	1.0153E-06	7.60236E-07	1.84954E-07	1.6987E-07	3.3884E-07	2.28908E-07	1.38305E-07	1.1335E-07	1.11098E-05	1.08276E-06	2.28354E-07	9.79101E-08	2.94754E-07	2.45199E-07	5.81525E-06
141	11.849	68.99399	[M-H]-	0.032	79.26	68.99399:3673 69.99734:116 71.0007:0		5.33688E-06	5.24089E-06	2.70946E-06	5.82863E-06	3.26756E-05	1.21133E-05	1.85891E-05	3.22445E-06	2.32104E-06	1.46265E-06	6.93926E-07	3.25558E-07	1.54245E-06	1.84634E-06	7.55305E-07	3.33762E-06	1.05354E-06	1.82672E-06	2.24899E-07	2.89055E-07	3.48435E-05
142	10.875	68.9942	[M-H]-	0.032	71.08	68.9942:3353 69.99755:34 71.00091:0		3.01029E-06	5.433E-07	1.18496E-06	6.53532E-07	7.72044E-07	5.31392E-06	2.45684E-06	2.80501E-07	6.85112E-07	3.26504E-07	1.50853E-07	1.95844E-07	1.42993E-07	3.07303E-07	4.88601E-07	2.44408E-07	9.86075E-08	8.11255E-08	1.44821E-07	5.34852E-06	2.04531E-07
143	5.38	68.99422	[M-H]-	0.016	48.48	68.99422:2172 69.99757:0 71.00093:0		2.347E-06	8.43466E-07	1.01518E-06	8.47402E-07	1.12563E-06	1.18996E-06	8.47681E-07	1.12725E-07	3.77723E-07	3.22091E-07	1.64778E-07	1.16998E-07	1.66434E-07	1.63727E-07	4.99269E-07	9.46097E-08	3.8924E-08	1.51061E-07	4.08907E-08	4.58501E-08	1.48979E-07
144	5.211	68.99422	[M-H]-	0.016	27.96	68.99422:1252 69.99757:0 71.00093:0		1.28235E-06	9.7854E-07	6.99886E-07	4.37772E-07	9.82897E-07	6.96561E-07	5.91461E-07	1.49426E-07	2.96969E-07	1.52221E-07	3.9454E-08	1.22084E-07	7.26685E-08	1.20906E-07	4.35261E-07	1.91847E-07	4.41139E-08	1.93023E-07	1.31532E-06	2.59153E-08	1.38879E-07
145	24.48	68.99428	[M-H]-	0.016	41.7	68.99428:3343 69.99763:0 71.00099:0		0	0	0	0	0	0	0	0	0	0	0	0	6.32919E-08	0	6.40089E-09	0	0	0	1.70378E-08	0	0
146	19.089	68.99429	[M-H]-	0.016	37.29	68.99429:8050 69.99764:0 71.001:0		1.73338E-05	1.48402E-05	2.1641E-05	2.04158E-05	6.81215E-06	4.14533E-05	0.000116961	5.82498E-06	4.96771E-06	2.93191E-06	2.28137E-06	4.95968E-07	8.90306E-06	6.44329E-06	6.93856E-06	7.30334E-06	1.87614E-06	2.78456E-05	2.02341E-05	2.29251E-07	2.12359E-06
