Alignment ID	Average Rt(min)	Average Mz	Adduct type	Fill %	S/N average	MS1 isotopic spectrum	MS/MS spectrum	NC	NC	NC	NC	NC	NC	NC	UC	UC	UC	UC	UC	UC	UC	CS	CS	CS	CS	CS	CS	CS
1878	14.889	534.31555	[M+H]+	0.032	274.25	534.315:1986 535.31835:701 536.32171:220	86.09875:20 104.10905:80 184.07613:120 516.30341:12 534.30432:12	1.71055E-06	1.73301E-06	2.35869E-06	1.66944E-06	8.05296E-07	3.56456E-06	2.42384E-06	5.77099E-06	2.97645E-06	1.38944E-06	1.28672E-06	7.85546E-07	2.39747E-06	3.84146E-06	1.62975E-06	3.99947E-06	1.56866E-06	8.58314E-07	2.04835E-06	1.3862E-06	3.15777E-06
1879	15.496	534.3161	[M+H]+	0.778	545.51	534.31921:3377 535.32256:1060 536.32592:290	71.07428:7 86.09962:27 104.09859:13 104.11212:120 184.07625:186 498.31116:13 534.3172:20	3.17353E-05	5.23408E-05	2.62358E-05	3.91426E-05	8.40135E-05	2.63932E-05	4.42894E-05	6.69906E-06	4.17518E-06	2.21609E-05	1.03277E-05	1.51605E-06	7.41819E-06	9.03355E-06	1.04036E-05	6.55027E-06	3.04297E-05	3.27473E-05	2.13722E-05	3.8064E-05	1.50392E-05
1880	17.909	534.35571	[M+H]+	0.063	189.52	534.35571:1451 535.35906:0 536.36242:0		3.24467E-06	8.45279E-07	4.43433E-06	5.27602E-06	3.45725E-06	5.80519E-06	1.09033E-05	3.36252E-06	2.56056E-06	3.10285E-06	4.75692E-06	0	3.07479E-06	6.97282E-07	2.88167E-06	8.7968E-06	4.76099E-06	3.42525E-06	1.56862E-06	7.30134E-07	2.01206E-06
1881	18.986	534.39081	[2M+ACN+H]+	0.095	189.67	534.39362:1352 535.39697:586 536.40033:843	46.06683:20 104.10994:140	1.17648E-05	7.25131E-06	1.34735E-05	1.53373E-05	9.88439E-06	3.19252E-06	5.19349E-06	2.37211E-06	1.7557E-05	7.81225E-06	9.84352E-06	5.74399E-06	5.13284E-06	3.96224E-06	3.48761E-06	7.71157E-06	3.00562E-06	1.52767E-06	2.21228E-06	0	2.58138E-06
1882	12.653	536.14008	[M+H]+	0.19	28.61	536.14185:1044 537.1452:350 538.14856:20	105.0381:1 133.03278:1 147.06868:6 149.02519:11 175.04053:1 177.05765:4 187.5135:1 193.05161:14 221.04762:3 221.08707:3 234.68587:1 237.05045:4 237.07715:53 237.09756:3 265.01929:3 265.05582:3 265.0741:24 267.00623:1 281.04898:10 309.03284:3 309.06512:9 326.95255:3 326.96915:3 341.01666:4 341.04492:4 341.0694:57 359.08334:1 385.05798:3 385.09204:20 423.59268:1 429.11658:9	3.4E-06	3.4697E-06	3.44187E-06	3.98769E-06	1.52302E-08	3.53942E-06	3.0607E-06	1.73147E-08	4.17926E-06	2.95923E-06	3.01428E-08	3.00209E-08	4.12531E-06	2.37918E-08	6.21779E-06	6.84101E-06	7.38487E-06	5.70715E-06	6.86118E-06	7.26784E-06	7.86438E-06
1883	19.296	536.15955	[M+H]+	0.079	71.65	536.16675:2888 537.1701:790 538.17346:632	74.60423:20 147.06688:140 209.03358:20 223.08121:20 281.05151:224 315.74014:20	3.62494E-05	5.09382E-05	5.43423E-05	7.1323E-05	4.74572E-05	2.70216E-05	1.999E-05	2.46111E-05	3.50711E-05	3.38558E-05	2.64258E-05	8.05485E-05	3.61479E-05	1.92567E-05	1.87317E-05	1.84726E-05	1.46897E-05	8.67922E-06	2.50064E-05	3.09637E-05	3.36429E-05
1884	19.515	536.15973	[M+H]+	0.016	87.21	536.15973:3690 537.16308:0 538.16644:0		9.27953E-06	9.49923E-06	7.98869E-06	3.90292E-05	2.62264E-05	2.07941E-05	8.04763E-06	2.04712E-05	2.91549E-05	2.65379E-05	5.9095E-05	4.29198E-05	2.15604E-05	1.87589E-05	2.16587E-05	1.37919E-05	6.7414E-06	1.70942E-05	1.31719E-05	1.29079E-05	8.11368E-06
1885	24.025	536.16162	[M+H]+	0.063	37.47	536.16632:1310 537.16967:1066 538.17303:645	73.04881:9 132.90593:3 147.07011:24 207.03592:3 221.08559:4 223.06525:6 263.19528:1 281.01297:4 281.05231:44 326.96707:11 341.01825:7 409.0636:1 415.03662:6	2.73841E-06	2.10766E-05	5.503E-06	3.50248E-06	1.3136E-07	1.12115E-06	3.91194E-08	7.79162E-08	1.18243E-07	7.34799E-08	3.01428E-08	7.25504E-08	1.02902E-07	2.85245E-05	4.00474E-08	9.80427E-08	2.66722E-08	4.804E-08	1.89821E-08	9.52349E-08	2.65211E-08
1886	25.014	536.16333	[M+H]+	0.016	41.91	536.16333:1757 537.16668:1108 538.17004:740	147.0706:60 223.06421:20 281.05106:160 326.97488:20	2.30118E-08	8.12058E-08	9.97906E-08	1.85906E-07	5.14019E-08	1.87697E-07	4.69432E-08	5.02126E-08	7.33919E-08	1.0521E-07	1.24339E-07	1.26588E-05	2.07341E-07	4.94137E-08	2.26355E-08	1.35231E-07	5.33444E-08	3.20267E-08	8.45568E-08	1.41089E-08	8.13313E-08
1887	23.795	536.16437	[M+H]+	0.032	58.18	536.16437:2969 537.16772:1096 538.17108:880	73.04717:11 147.06535:34 221.08887:34 281.04062:14 281.05258:91 325.61276:3 326.96368:14 331.94351:3 341.02237:9 415.03909:14	2.47569E-06	3.93664E-06	3.6106E-06	1.63021E-05	3.41156E-05	5.81491E-05	4.84454E-06	1.66706E-05	1.01933E-07	8.34999E-09	3.05385E-06	3.18722E-06	7.83287E-08	2.37918E-08	5.17656E-06	2.38007E-06	7.32152E-06	7.47822E-06	6.96127E-06	6.3825E-06	6.48528E-06
1888	24.32	536.16461	[M+H]+	0.016	33.65	536.16461:1577 537.16796:437 538.17132:403	132.91211:7 147.0692:53 221.08911:20 223.06726:7 281.05463:73 326.96042:20 399.00928:7 415.03964:13	2.25459E-05	1.86404E-07	1.63475E-06	7.99398E-08	3.04604E-08	1.20662E-07	1.87773E-08	6.06015E-08	4.2812E-08	4.00799E-08	1.055E-07	4.00278E-08	5.06833E-08	1.18959E-07	2.96002E-08	1.52135E-08	1.66701E-08	3.20267E-08	1.03539E-08	3.70358E-08	2.82891E-08
1889	0.509	536.16522	[M+H]+	0.079	50.88	536.16211:1168 537.16546:2007 538.16882:1512	73.06026:20 147.06889:80 207.02849:20 281.05377:304 281.96106:20 415.05063:60	4.4106E-08	1.19963E-07	7.51151E-07	5.7631E-08	7.90066E-07	2.39648E-07	2.05455E-06	1.71935E-06	2.35466E-06	1.61823E-06	1.52598E-07	4.23544E-06	5.68267E-08	1.68373E-07	3.69655E-06	1.51459E-06	3.85413E-06	3.19946E-06	3.34776E-06	2.60132E-06	2.46292E-06
1890	23.909	536.16534	[M+H]+	0.032	52.12	536.16534:2354 537.16869:1071 538.17205:480		3.48438E-06	3.18733E-06	1.25809E-05	6.89899E-06	9.80062E-06	6.42861E-06	5.92267E-06	2.29247E-06	1.2232E-07	8.68398E-08	5.65178E-09	6.25435E-08	6.91136E-08	2.94194E-05	7.06575E-06	8.45196E-09	4.00083E-08	4.804E-09	8.93024E-06	1.19925E-07	1.05731E-05
1891	21.965	536.16565	[M+2H]+	0.206	114.01	536.16663:3854 537.16998:1001 538.17334:0	73.04875:20 104.10757:23 147.06993:89 207.0312:6 221.08676:23 223.0649:17 280.99368:9 281.05353:237 326.96649:37 341.01953:31 399.01987:3 415.03796:31	3.78411E-05	7.66029E-05	5.20362E-05	0.000107415	2.08063E-05	3.4568E-05	1.97428E-05	2.6817E-05	4.04716E-05	2.46525E-05	2.21003E-05	2.43294E-05	3.56826E-05	1.78182E-05	1.99854E-05	2.10403E-05	5.89389E-05	4.13752E-05	9.00617E-06	3.35051E-05	1.99368E-05
1892	21.807	536.1676	[M+H]+	0.048	84.2	536.1676:7604 537.17095:3240 538.17431:2667	73.0491:30 147.06694:130 207.03519:30 221.08789:30 223.06908:40 281.05328:257 326.96817:60 341.02698:40 415.04428:50	6.81726E-05	0.000104366	0.000141059	0.000103273	6.55831E-05	4.73951E-05	3.18901E-05	2.32433E-05	6.26074E-05	4.42299E-05	3.24111E-05	8.29376E-05	2.82014E-05	0.0001075	4.05854E-05	2.41557E-05	4.004E-05	2.4731E-05	6.77611E-05	4.90777E-05	3.49406E-05
1893	21.576	536.16827	[M+H]+	0.016	104.44	536.16827:8894 537.17162:4375 538.17498:2824		6.06976E-05	0.000135025	0.000213815	0.000131508	2.7479E-05	3.17006E-05	3.53295E-05	2.02461E-05	6.98732E-05	5.8024E-05	4.57078E-05	8.4201E-05	3.42696E-05	7.97921E-05	3.88425E-05	9.14451E-05	2.41067E-05	3.34775E-05	3.51032E-05	3.94079E-05	3.31902E-05
1894	23.673	536.16864	[M+H]+	0.048	56.06	536.16864:2571 537.17199:1243 538.17535:770		1.54563E-06	2.36235E-06	7.37906E-06	1.91316E-05	1.7509E-05	1.07305E-05	3.07619E-05	3.21932E-05	7.698E-06	6.68667E-06	1.2969E-05	9.42155E-06	2.67884E-05	5.17013E-06	4.49924E-06	7.9161E-06	8.73015E-06	6.51102E-06	8.00356E-06	7.43891E-06	2.05627E-06
1895	24.833	536.17004	[M+H]+	0.016	30.68	536.17004:1342 537.17339:311 538.17675:311	73.04907:20 132.9111:20 147.06816:60 207.03812:16 221.08789:12 223.06908:12 281.05328:100 326.97375:24 341.02322:20 413.65488:4 415.03809:16 415.05057:12	1.32318E-07	1.47647E-08	1.52407E-07	6.87854E-08	9.60072E-06	2.51379E-08	4.69432E-09	7.96477E-08	1.42707E-07	8.68398E-08	3.20268E-08	2.75191E-08	4.45399E-08	4.75835E-08	5.92005E-08	1.11566E-07	8.83517E-08	2.8824E-08	6.9026E-09	5.29083E-08	5.12741E-08
1896	23.298	536.17255	[M+H]+	0.016	29.68	536.17255:1873 537.1759:799 538.17926:466	95.08492:4 147.06863:48 210.55215:4 221.09175:16 265.02454:8 281.05615:72 326.97144:16 341.0209:12 415.03165:8 415.03787:20	1.62195E-05	1.35245E-05	1.10151E-05	1.11265E-05	1.12513E-06	1.00719E-05	9.8659E-06	1.94617E-05	1.96283E-05	9.08478E-06	4.9227E-06	1.68842E-05	1.09906E-05	8.41131E-06	4.76912E-06	3.71886E-06	2.40383E-06	1.4175E-05	7.85688E-06	1.0915E-05	4.53157E-06
1897	14.673	536.33136	[M+H]+	0.937	403.71	536.33496:2229 537.33831:640 538.34167:140	77.36473:5 104.11212:90 184.07625:135 281.04962:15 508.45663:5 518.328:25	2.0331E-05	1.47462E-05	2.69779E-05	1.74659E-05	2.3306E-05	1.94601E-05	1.25104E-05	3.84854E-05	8.98623E-05	1.39979E-05	2.02824E-05	1.12603E-05	3.04269E-05	3.19395E-05	2.16918E-05	4.69016E-05	4.91419E-05	1.63288E-05	3.4299E-05	1.49431E-05	2.43587E-05
1898	15.936	536.33368	[M+H]+	0.857	453.94	536.33423:3406 537.33758:1154 538.34094:44	86.0995:13 104.10989:220 125.00282:13 184.07597:206 273.26135:7 473.31863:7 518.36444:7 536.3277:13 536.34424:20	3.18695E-05	4.22159E-05	2.27214E-05	3.24035E-05	6.36317E-05	2.35509E-05	3.72275E-05	1.11108E-05	9.43494E-06	2.14394E-05	2.03144E-05	2.40167E-06	1.12839E-05	1.56696E-05	2.38317E-05	1.77609E-05	3.206E-05	3.57482E-05	2.165E-05	3.53798E-05	2.05114E-05
1899	14.834	536.33655	[M+NH4]+	0.254	185.89	536.33539:1855 537.33874:671 538.3421:100	86.09963:20 104.10896:80 184.07597:180 239.08617:7 281.05075:20 516.57886:7	2.90141E-06	3.02861E-06	3.57069E-06	3.23477E-06	9.22758E-06	6.72188E-06	3.13111E-06	5.79696E-06	1.98117E-05	4.70772E-06	2.98602E-06	2.23906E-06	6.64566E-06	4.32278E-06	3.26996E-06	6.3863E-06	4.02917E-06	2.884E-06	5.00784E-06	2.62778E-06	6.39158E-06
1900	18.876	536.36951	[M+H]+	1	1468.56	536.36975:10827 537.3731:3055 538.37646:0	71.07591:7 86.09857:73 89.06133:7 104.10367:34 104.10783:397 125.00056:27 133.08968:7 147.06909:20 149.1427:7 184.05664:21 184.07463:737 281.05783:20 325.95731:7 326.96939:20 363.67648:7 516.6261:7 518.3692:40 518.43188:7 536.37506:53	0.00015453	0.000128708	0.000274088	0.000448406	0.000160895	0.000136569	0.000124914	9.9776E-05	9.80659E-05	9.44584E-05	0.000167717	0.000105333	0.000180741	0.000136362	0.000127711	8.34732E-05	0.00013581	7.55797E-05	0.0001107	0.000105651	0.000127614
1901	21.387	537.15619	[M+H]+	0.016	75.76	537.15619:2129 538.15954:1410 539.1629:564	73.04804:17 147.06781:49 148.07175:20 149.04922:6 155.0997:3 207.03319:9 221.08429:9 223.06699:6 248.98848:3 281.05426:71 282.0575:74 282.27518:14 289.09384:3 299.30496:6 324.98154:3 327.96805:17 328.01239:3 341.01666:20 342.01978:9 415.03903:9 416.03738:14	2.39016E-05	2.79127E-05	2.55373E-05	6.24367E-05	1.37414E-05	3.03247E-05	1.42848E-05	5.14939E-06	7.80197E-06	1.28573E-05	1.51204E-05	3.20097E-05	1.5976E-05	1.58874E-05	8.12266E-06	7.84511E-06	9.42863E-06	2.06252E-06	1.8637E-06	6.56592E-06	1.73147E-05
1902	19.788	537.16284	[M+H]+	0.032	61.26	537.16284:1947 538.16619:0 539.16955:508		2.01967E-05	6.93018E-06	2.06693E-05	1.68264E-05	7.47992E-06	7.79946E-06	1.08361E-05	8.31799E-06	1.50617E-05	9.55071E-06	7.43021E-06	2.17226E-05	1.42036E-05	9.46363E-06	1.77758E-05	7.37687E-06	7.11148E-06	3.35319E-06	4.44355E-06	1.15128E-05	4.93292E-06
1903	4.104	537.16772	[M+H]+	0.032	52.71	537.16602:1304 538.16937:583 539.17273:0	137.04648:778	1.03553E-07	3.25192E-06	2.83042E-07	3.84826E-07	4.81654E-07	1.05965E-05	1.2454E-05	3.67764E-06	3.83269E-07	3.50699E-07	2.52446E-07	2.22655E-07	1.55275E-05	1.3543E-07	2.71626E-07	2.70463E-07	3.48406E-07	7.51185E-06	1.55308E-07	4.63829E-07	1.62663E-07
1904	3.989	537.1712	[2M+H]+	0.254	78.47	537.1698:1424 538.17315:533 539.17651:145	137.0468:235	1.32491E-05	2.25162E-07	2.23349E-06	2.70029E-05	2.84347E-05	4.86E-07	1.19392E-05	2.70109E-07	6.09561E-07	9.12486E-06	1.96117E-06	7.25754E-06	1.60482E-05	1.17714E-05	8.29329E-06	8.51957E-06	1.2871E-05	8.59595E-06	3.50479E-06	4.92047E-06	5.6649E-06
1905	11.982	538.2829	[M+2H]+	0.127	75.06	538.28259:1077 539.28594:335 540.2893:134	148.00754:90 324.09457:10 502.25958:20	6.71179E-08	8.10213E-07	4.95324E-07	7.17599E-07	8.50986E-07	2.44676E-06	5.10116E-07	7.61847E-08	6.82953E-07	2.69705E-06	4.0316E-07	1.0007E-08	7.98646E-07	6.40548E-08	5.32804E-07	5.45996E-07	3.03396E-07	2.72227E-07	1.15791E-06	3.74238E-06	4.4025E-07
1906	12.759	538.28485	[M+H]+	0.032	59.05	538.28485:1254 539.2882:0 540.29156:0	148.00551:70 281.05429:10 413.26437:20 484.24518:30 502.25473:20 520.27423:10	0	1.81975E-06	1.38074E-06	9.20237E-07	1.14226E-08	1.74625E-06	7.55786E-07	9.17679E-08	1.51269E-06	2.80059E-06	1.94044E-07	9.75678E-08	1.00138E-06	1.09808E-07	1.63846E-06	1.47402E-06	3.15065E-07	6.21317E-07	1.60313E-06	6.26434E-06	7.95632E-07
1907	16.776	538.34821	[M+H]+	0.127	72.97	538.34979:1696 539.35314:851 540.3565:0	71.07767:7 86.09953:33 104.1078:166 125.00275:27 184.07576:193 502.3327:13 538.35083:33	2.94168E-06	5.76561E-06	3.56162E-06	5.14961E-06	1.17729E-05	4.62706E-06	2.76026E-06	1.81978E-06	1.8878E-06	1.5531E-06	2.6846E-06	1.21084E-06	1.40992E-06	1.22436E-06	8.42388E-06	2.5153E-06	3.49906E-06	7.27966E-06	3.43577E-06	4.38962E-06	2.82715E-06
1908	21.51	538.38452	[M+H]+	0.016	501.9	538.38452:19990 539.38787:4160 540.39123:554	60.08255:4 71.0769:4 73.04903:7 75.04639:3 78.0456:1 81.07234:3 83.09209:1 86.09869:61 89.06242:7 93.90335:1 95.08759:3 104.10899:420 105.10348:3 109.10525:3 113.13403:3 123.12102:3 125.0041:21 133.0898:6 147.06796:20 148.07066:4 149.06805:6 158.08235:1 166.06494:6 184.07611:682 205.01529:1 207.03482:6 209.04065:3 221.08749:4 223.0824:7 240.10503:4 258.11234:10 265.0213:3 281.05615:24 282.03714:4 282.05426:13 282.2822:4 283.04898:21 283.2825:3 326.96936:6 327.97009:4 328.9631:9 341.01309:3 343.01886:7 355.31555:10 416.03549:3 417.03293:7 461.29822:3 514.26544:1 520.37799:30 538.38531:43	0.000116866	0.000282779	9.9845E-05	0.000514753	4.38515E-05	0.000102826	5.16E-05	1.75917E-05	1.33981E-05	6.7169E-05	3.02295E-05	1.47753E-05	4.45675E-05	1.67622E-05	3.51964E-05	2.03084E-05	2.7474E-05	5.25237E-05	9.80859E-05	3.36461E-05	7.33201E-05
1909	21.646	538.38452	[M+H]+	0.143	579.51	538.38452:37482 539.38787:9369 540.39123:1546	86.09866:110 104.10895:1008 115.81831:10 184.07465:1832 232.84541:10 281.05774:30 283.04889:20 355.3154:30 520.37311:60 538.38983:110	0.000380415	0.000701201	0.0009384	0.000615945	4.55249E-05	7.85778E-05	5.98902E-05	4.7373E-05	6.05076E-06	2.53339E-05	8.56697E-05	1.79625E-06	0.000189397	5.30721E-05	7.25554E-05	0.000135209	4.36874E-05	9.85108E-05	9.57477E-05	4.98008E-05	4.36749E-05
1910	23.467	538.38507	[2M+3H2O+2H]+	0.016	45.14	538.38507:1309 539.38842:390 540.39178:60	95.09225:7 104.10867:47 125.00375:7 184.0771:67 240.10146:7 283.04343:13 342.02139:7 355.32471:13 524.38153:7 538.38483:13	3.26001E-08	3.69117E-09	7.98325E-08	2.04497E-08	9.51886E-09	2.84897E-08	2.97307E-08	5.19441E-09	2.34446E-07	3.17299E-07	1.69553E-07	1.5761E-07	9.06156E-08	3.05633E-07	6.44241E-08	4.42883E-07	1.96708E-07	2.12977E-07	1.51857E-07	1.23453E-07	6.89548E-08
1911	23.048	538.38513	[2M+3H2O+2H]+	0.254	68.21	538.38745:1429 539.3908:540 540.39416:50	86.09954:11 104.10994:46 106.12677:3 136.60736:3 184.07468:80 224.05875:3 265.01965:3 283.05075:14 520.38293:9 538.38092:6	1.54083E-05	2.95515E-05	1.77101E-05	1.39448E-05	7.41139E-06	9.57253E-06	7.28872E-06	5.86622E-06	4.20984E-06	5.4325E-06	7.98408E-06	2.5943E-06	1.75165E-05	7.23087E-06	9.17782E-06	8.60916E-06	6.33465E-06	5.84006E-06	1.89821E-07	5.09507E-06	1.06862E-05
1912	20.414	538.38574	[M+H]+	0.143	174.1	538.38574:4253 539.38909:1093 540.39245:0	86.09671:40 89.26851:10 104.11099:50 125.00404:20 184.07471:520 264.97818:10 281.05966:30 283.05252:30	6.63892E-05	1.65678E-05	1.81365E-05	6.2617E-05	3.65086E-05	1.58268E-05	1.8336E-05	1.73026E-05	1.64928E-05	3.64627E-05	7.5894E-05	2.85323E-05	2.98586E-05	2.9306E-05	6.30085E-05	2.66558E-05	7.99199E-05	1.14671E-05	2.88995E-05	2.26536E-05	2.03045E-05
1913	21.025	538.3858	[M+H]+	0.841	1137.97	538.3877:19713 539.39105:5615 540.39441:416	41.04041:1 60.08252:6 71.07688:3 73.04903:4 80.975:3 85.10374:4 86.09966:86 89.06147:4 95.08662:4 98.98608:6 103.77097:6 104.09133:6 104.11007:580 125.00303:27 133.0887:4 147.06807:19 148.0683:6 149.06444:6 163.01697:3 166.06508:10 177.15607:1 183.47324:6 184.04445:6 184.05553:10 184.07491:1042 184.53755:3 186.26579:3 188.28059:3 199.04221:3 207.03212:6 221.08623:3 223.06589:11 240.10057:3 258.11102:19 260.00119:1 281.05652:30 282.0495:9 283.0528:20 293.54556:1 326.96985:6 328.96542:6 341.02112:4 343.01559:4 346.98779:1 355.32184:16 405.65869:1 417.03986:6 452.04996:1 461.29681:4 505.1033:3 520.32538:4 520.37659:51 538.34125:6 538.38861:59	3.91412E-05	1.10329E-05	2.03899E-05	0.00016932	0.000321368	0.000450971	0.000389288	0.00048312	0.000348414	0.000388354	0.000337396	0.000172565	0.00061524	0.000322486	0.001460718	0.001033522	0.001171535	0.000239414	0.001097344	0.000396867	0.000674866
1914	23.2	538.38629	[2M+3H2O+2H]+	0.016	27.67	538.38629:1560 539.38964:419 540.393:196	80.9701:4 86.10029:16 104.1087:68 147.07141:12 184.07452:104 283.04724:16 341.01505:4 502.62253:4 538.36694:8 538.38348:12	3.04907E-07	1.07044E-07	6.5136E-07	2.00779E-07	1.37072E-07	2.34621E-07	2.11245E-07	2.42406E-08	1.01933E-08	2.6553E-07	2.48678E-07	6.00417E-08	1.67408E-07	2.50729E-07	1.27107E-07	3.22865E-07	1.73369E-07	2.49808E-07	5.988E-07	4.35612E-07	2.104E-07
1915	21.273	538.38641	[M+H]+	0.063	826.96	538.38641:52078 539.38976:10047 540.39312:1268	86.09938:80 104.10766:943 125.00492:40 141.33875:10 166.06456:30 184.07433:1527 223.06824:20 248.99463:10 281.05225:30 283.04678:30 355.32266:30 520.37732:70 538.3822:90	0.000879269	3.6024E-05	0.000851711	0.000369892	1.83752E-05	5.76849E-05	0.000171423	0.000146986	2.13672E-05	0.000138822	0.000136204	3.75011E-05	0.000380793	7.80022E-05	0.000109347	9.39215E-05	5.57816E-05	7.81002E-05	0.000157547	9.54289E-05	0.000104422
1916	21.903	538.38647	[M+H]+	0.111	236.6	538.38647:12704 539.38982:2406 540.39318:676		0.000134748	0.000165774	0.000286883	0.000126461	4.98788E-06	2.41542E-05	2.30037E-05	1.66221E-05	7.27192E-06	3.28706E-05	1.61358E-05	6.57457E-06	8.74963E-05	1.30946E-05	5.99388E-05	6.08693E-05	1.67335E-05	2.65693E-05	3.68909E-05	3.56849E-05	7.57866E-05
1917	20.676	538.38812	[M+H]+	0.095	271.72	538.39429:18836 539.39764:4434 540.401:0	33.22659:1 43.05486:3 60.08182:4 71.07703:7 73.04656:4 81.07346:4 83.08765:3 85.10301:3 86.09893:118 86.81329:3 89.06171:6 95.08887:3 97.10525:4 98.98537:7 104.09686:11 104.10831:915 104.92924:3 109.10245:4 119.08626:4 123.12153:4 125.0012:41 133.08803:3 137.00426:3 147.06741:11 148.06641:4 149.09743:4 163.01505:3 166.06316:10 181.02501:6 183.46989:4 184.04111:7 184.07433:1728 184.26402:3 184.60905:3 185.77678:3 188.17084:3 199.04024:3 207.04335:3 221.09032:4 223.06543:4 223.08371:3 258.11395:19 281.05457:11 283.05084:14 283.06113:14 326.97162:3 328.96536:4 328.97275:4 343.01938:3 355.32382:20 417.03394:3 461.27103:4 461.3017:9 503.40857:1 520.3797:73 538.38715:70	0.000124791	7.0088E-05	0.000174124	0.000300282	1.66333E-05	3.92755E-05	2.91095E-05	1.48664E-05	1.98362E-05	3.37557E-05	4.60903E-05	2.23981E-05	8.1124E-05	3.24135E-05	4.91886E-05	7.91965E-05	3.29168E-05	3.23597E-05	7.10346E-05	2.47029E-05	6.62726E-05
1918	21.18	538.38885	[M+H]+	0.175	1714.66	538.38623:32346 539.38958:7493 540.39294:1109	60.08253:6 71.07603:9 73.04903:9 75.04639:3 81.2093:3 86.09872:116 89.06245:4 95.32457:1 98.98915:10 101.79942:1 103.77203:4 104.10905:843 104.53215:3 108.67519:3 124.58817:3 125.00078:41 127.15111:3 133.09109:4 147.06563:4 147.06812:19 148.06958:6 149.06572:4 163.01833:6 166.06512:11 181.03114:4 183.47604:6 184.07495:1501 184.11787:3 185.49519:3 186.96832:3 199.03938:3 207.03218:3 221.08934:4 222.08719:3 223.06444:6 240.10381:4 258.11603:19 267.02368:3 281.05148:23 282.06158:9 282.27753:3 283.05118:23 283.09238:3 326.96811:3 328.96552:6 333.28217:1 341.02124:3 343.01572:7 355.27197:3 355.32388:27 415.04214:4 417.03793:9 461.30573:9 520.37677:54 520.44659:3 538.33911:4 538.39117:67 538.45276:3	0.000702895	1.18948E-05	0.000367117	0.002000115	1.43411E-05	0.000452965	0.000121124	7.42732E-05	1.98015E-05	2.3218E-05	0.00027741	4.66499E-05	0.000612535	9.36426E-05	0.000179882	0.000149698	7.55924E-05	0.000515192	4.24424E-05	9.55242E-05	0.000718606
1919	21.356	538.39124	[M+2H]+	0.032	231.59	538.39124:40546 539.39459:9010 540.39795:1190		0.00063194	0.000171488	0.000514373	0.000421197	3.96898E-05	3.3353E-05	0.000153179	4.25492E-05	4.54112E-05	0.000124431	0.000118175	3.12692E-05	0.000289142	3.22104E-05	6.98374E-05	6.27592E-05	3.98499E-05	2.09102E-05	0.000151693	6.22254E-05	7.35977E-05
1920	15.426	538.4339	[M+H]+	0.095	67.49	538.43243:1050 539.43578:450 540.43914:40	388.34668:60 538.42096:40 538.43518:80	7.21805E-06	1.03224E-05	8.07941E-06	6.358E-06	5.61994E-06	7.98381E-06	5.49549E-06	6.72503E-06	1.56223E-05	7.59849E-06	7.86916E-06	1.076E-05	1.57487E-05	7.41937E-06	6.68617E-06	7.6524E-06	8.18837E-06	8.13477E-06	7.02167E-06	7.31722E-06	8.15081E-06
1921	1.172	538.8031	[M+H]+	0.016	277.17	538.8031:1037 539.80645:0 540.80981:821		5.78556E-06	3.96063E-06	3.85192E-06	5.36712E-06	5.38006E-06	5.40298E-06	4.93843E-06	3.94602E-06	4.48302E-06	4.28354E-06	4.54026E-06	5.26866E-06	3.98862E-06	4.28252E-06	4.6838E-06	4.73648E-06	3.76078E-06	4.59743E-06	4.3193E-06	5.41957E-06	6.57722E-06
1922	20.955	539.39014	[M+H]+	0.048	439.95	539.39014:8356 540.39349:550 541.39685:0		2.97428E-06	7.25316E-06	1.02948E-05	6.92873E-06	3.08373E-05	2.51413E-05	1.16497E-05	3.40009E-05	1.12738E-05	3.7625E-05	1.80574E-05	9.04379E-06	1.32698E-06	0.000126695	0.00011869	0.000159848	0.000149886	5.51371E-05	0.000131588	5.23739E-05	0.000131981
1923	16.58	540.30103	[M+H]+	0.651	328.37	540.30212:2170 541.30547:308 542.30883:1693	81.03567:10 104.10907:110 109.1064:10 146.98518:30 481.22964:100	6.00417E-06	1.84153E-05	1.11602E-05	2.37607E-05	1.66789E-05	1.05462E-05	2.17613E-05	3.0976E-06	0	1.01686E-05	5.41817E-06	0	1.42835E-06	4.80228E-06	1.60538E-06	3.41628E-06	1.22359E-05	4.23552E-06	3.73431E-06	1.61123E-05	2.91024E-06
1924	12.039	540.34583	[M+H]+	0.016	97.99	540.34583:1282 541.34918:280 542.35254:0	45.23961:7 73.03242:13 87.048:7 89.06239:40 90.06274:7 103.07985:27 131.07062:7 133.08629:20 140.09491:7 155.10371:13	5.12014E-07	2.95294E-08	1.37892E-07	7.43626E-08	7.55798E-07	3.50255E-07	3.19214E-07	5.28099E-07	7.33919E-08	1.4195E-07	9.41964E-09	4.85337E-07	1.39763E-07	7.32054E-09	0	2.72153E-07	3.50073E-08	2.8824E-08	9.14594E-08	3.01577E-07	1.18461E-07
1925	15.363	540.36578	[M+H]+	0.063	152.98	540.362:1494 541.36535:550 542.36871:80	86.10059:20 104.11005:140 184.07489:80	1.69482E-05	9.88865E-06	5.29979E-06	4.35765E-06	6.23105E-06	3.7003E-06	4.29061E-06	5.07321E-06	4.16295E-06	5.6663E-06	4.52519E-06	4.86338E-06	4.22975E-06	4.45089E-06	3.10803E-06	3.89297E-06	3.57074E-06	2.77031E-06	3.23214E-06	3.46549E-06	1.97865E-05
